timestamp,nodes,messages,lookups,avg_lookup_ms
1763748063,1,3,2,50.00
1763748093,1,5,4,50.00
1763748123,1,8,7,50.00
1763748153,1,11,10,50.00
1763748183,1,15,14,50.00
1763748213,1,18,17,50.00
1763748214,1,18,17,0.00
1763748214,1,18,17,0.00
